market,tdx_prefix,stock_code,trade_date,open,high,low,close,amount,volume,source_file
sh,sh,000905.SH,2019-10-22,4954.11,5011.01,4954.11,5005.55,63627853824.0,655349.82,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-10-23,5009.36,5009.94,4955.06,4967.19,65559048192.0,690365.07,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-10-24,4961.69,4972.76,4921.11,4958.25,62074662912.0,648684.43,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-10-25,4953.33,5001.51,4922.08,4994.57,72672829440.0,731587.77,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-10-28,5026.06,5084.69,5026.06,5084.47,101064613888.0,1029073.95,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-10-29,5080.93,5080.93,5007.71,5007.71,105275424768.0,1087063.05,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-10-30,4975.67,4984.4,4938.1,4947.9,83620061184.0,857621.55,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-10-31,4950.03,4967.75,4911.38,4917.42,79650643968.0,795826.87,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-11-01,4908.65,4967.05,4896.01,4962.35,72447115264.0,741556.56,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-11-04,4974.36,5016.94,4974.36,4987.84,82241601536.0,812782.27,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-11-05,4995.46,5041.24,4972.72,5025.3,84235952128.0,850729.51,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-11-06,5022.11,5027.79,4955.83,4974.73,82703564800.0,832162.75,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-11-07,4970.53,5020.22,4960.84,5007.07,70612910080.0,720921.98,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-11-08,5036.66,5051.56,4985.95,4988.29,80301694976.0,790965.56,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-11-11,4961.19,4961.19,4868.43,4876.16,71951294464.0,770964.01,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-11-12,4878.97,4887.3,4823.43,4881.61,64024940544.0,687854.93,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-11-13,4878.97,4888.19,4853.59,4875.54,60162199552.0,606064.08,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-11-14,4875.25,4925.44,4871.56,4912.11,68278833152.0,639101.12,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-11-15,4910.21,4936.99,4868.44,4868.44,74051051520.0,700764.04,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-11-18,4862.28,4901.0,4851.39,4892.46,63914782720.0,639653.72,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-11-19,4892.34,4975.11,4890.76,4975.11,73229639680.0,723633.69,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-11-20,4975.76,4991.7,4941.91,4946.28,81388199936.0,789982.77,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-11-21,4929.85,4963.09,4919.59,4945.72,63282044928.0,661675.13,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-11-22,4954.31,5018.06,4876.81,4904.08,89306628096.0,880276.95,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-11-25,4905.0,4915.35,4853.84,4901.5,78620475392.0,863472.65,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-11-26,4906.43,4920.68,4882.16,4882.16,74550157312.0,812597.3,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-11-27,4881.4,4935.63,4872.3,4904.26,70087737344.0,726469.4,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-11-28,4897.65,4916.8,4878.01,4889.26,56925663232.0,596723.14,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-11-29,4888.35,4909.41,4850.59,4894.94,58933968896.0,613956.2,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-12-02,4897.63,4930.59,4889.32,4905.42,61517275136.0,631501.59,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-12-03,4889.41,4926.45,4863.66,4926.45,59970187264.0,603455.25,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-12-04,4902.49,4935.57,4901.04,4920.67,65049444352.0,634964.5,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-12-05,4927.78,4978.99,4923.11,4967.6,77991493632.0,740771.04,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-12-06,4968.04,5010.51,4954.79,5010.51,77615890432.0,737059.57,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-12-09,5020.22,5040.24,5005.84,5024.6,92501704704.0,884864.15,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-12-10,5012.47,5054.31,4998.15,5049.05,85621358592.0,829363.3,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-12-11,5044.94,5052.35,5007.56,5027.28,87198621696.0,860110.38,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-12-12,5025.49,5044.2,5008.37,5012.0,82031902720.0,800554.39,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-12-13,5047.9,5082.76,5029.88,5073.69,100214792192.0,999791.84,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-12-16,5095.35,5166.04,5081.91,5166.04,118077923328.0,1165225.33,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-12-17,5167.23,5257.83,5161.15,5236.06,143007727616.0,1502191.42,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-12-18,5235.48,5267.41,5221.7,5235.13,126380736512.0,1292643.98,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-12-19,5236.92,5255.17,5215.88,5241.74,111318999040.0,1136662.94,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-12-20,5244.21,5258.01,5182.06,5184.68,107404902400.0,1179984.72,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-12-23,5161.28,5188.85,5079.44,5084.35,98214944768.0,1056525.3,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-12-24,5098.81,5165.16,5092.91,5162.07,80244023296.0,854519.16,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-12-25,5157.37,5195.87,5153.51,5183.1,97321476096.0,959186.76,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-12-26,5181.38,5219.14,5171.44,5219.14,89169215488.0,956255.33,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-12-27,5223.47,5252.79,5175.85,5179.19,116273070080.0,1262596.28,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-12-30,5160.31,5242.12,5119.86,5241.94,106835902464.0,1168694.56,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2019-12-31,5239.91,5269.87,5228.17,5267.66,95356583936.0,1038896.58,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-01-02,5306.67,5374.91,5288.17,5366.14,136813748224.0,1458944.05,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-01-03,5376.03,5395.26,5351.81,5380.64,122199728128.0,1284520.21,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-01-06,5365.22,5481.55,5355.02,5434.85,158190927872.0,1595874.14,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-01-07,5441.9,5499.84,5440.69,5499.84,142194163712.0,1441427.22,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-01-08,5481.98,5500.16,5409.57,5423.8,149838069760.0,1554068.47,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-01-09,5465.86,5497.54,5457.35,5497.54,135961018368.0,1324316.67,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-01-10,5511.67,5516.1,5455.25,5480.23,118196969472.0,1138198.21,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-01-13,5478.32,5559.63,5447.73,5559.63,128651943936.0,1180761.81,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-01-14,5576.63,5583.72,5539.9,5542.33,134845325312.0,1298113.83,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-01-15,5532.96,5545.1,5492.65,5530.03,118142836736.0,1124250.2,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-01-16,5539.42,5559.02,5514.69,5527.67,122337951744.0,1118972.76,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-01-17,5539.72,5555.41,5499.47,5510.05,110491860992.0,1049493.29,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-01-20,5523.01,5587.54,5500.59,5587.54,128212123648.0,1154030.01,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-01-21,5581.01,5581.98,5515.19,5523.94,135220985856.0,1246048.08,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-01-22,5502.59,5597.99,5440.2,5575.51,138250256384.0,1234747.7,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-01-23,5521.79,5558.43,5326.93,5377.74,161861910528.0,1457730.71,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-02-03,4896.89,4960.75,4896.89,4910.9,89455034368.0,817770.84,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-02-04,4736.12,5013.77,4736.12,4996.47,175374991360.0,1896722.79,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-02-05,5035.41,5178.44,5026.41,5123.96,177352343552.0,1710953.39,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-02-06,5128.19,5299.18,5100.48,5282.89,197274058752.0,1859574.56,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-02-07,5287.27,5329.36,5226.7,5327.04,203495538688.0,1911476.42,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-02-10,5322.01,5389.04,5301.41,5388.44,186767917056.0,1767032.82,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-02-11,5390.53,5396.96,5323.76,5361.28,157302898688.0,1525081.77,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-02-12,5345.52,5461.67,5340.49,5459.95,164552228864.0,1510414.73,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-02-13,5456.66,5482.8,5397.23,5412.84,175679832064.0,1582026.42,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-02-14,5407.47,5474.47,5375.93,5420.8,162742009856.0,1453464.96,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-02-17,5454.46,5594.44,5454.46,5594.44,183878713344.0,1746366.57,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-02-18,5607.84,5660.81,5577.9,5660.81,206428520448.0,1850987.01,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-02-19,5654.18,5678.82,5601.39,5603.26,210591416320.0,1856420.85,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-02-20,5619.52,5712.18,5580.07,5706.71,205564985344.0,1920760.26,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-02-21,5704.84,5822.4,5700.95,5784.03,230175047680.0,2072362.39,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-02-24,5784.58,5884.14,5754.68,5865.47,250154434560.0,2180989.62,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-02-25,5745.62,5912.27,5643.88,5897.72,301960921088.0,2673666.78,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-02-26,5824.05,5885.27,5724.5,5743.39,281045729280.0,2663750.8,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-02-27,5770.22,5829.04,5689.54,5753.73,221902094336.0,2046948.75,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-02-28,5558.42,5641.77,5438.85,5451.29,232879767552.0,2243067.09,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-03-02,5516.44,5683.24,5505.27,5656.42,213504999424.0,1995116.12,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-03-03,5756.79,5832.35,5658.12,5710.02,244204355584.0,2263254.94,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-03-04,5670.5,5719.18,5603.93,5716.51,194980151296.0,1851330.98,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-03-05,5795.25,5811.21,5732.17,5801.12,217238388736.0,2172322.21,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-03-06,5737.1,5802.63,5723.73,5763.86,177496506368.0,1852971.47,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-03-09,5668.64,5699.92,5525.82,5525.82,212042104832.0,2185380.89,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-03-10,5459.17,5675.88,5423.43,5675.11,210472321024.0,2084028.77,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-03-11,5692.72,5708.92,5589.53,5589.53,190010261504.0,1877509.12,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-03-12,5507.32,5549.35,5446.79,5493.88,154102923264.0,1587531.57,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-03-13,5225.51,5507.39,5224.73,5457.2,188405104640.0,1952666.59,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-03-16,5496.89,5496.89,5183.34,5200.11,184923553792.0,1868499.52,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-03-17,5245.52,5300.56,5052.65,5212.06,152551276544.0,1591378.78,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-03-18,5257.94,5333.12,5119.47,5119.47,160536068096.0,1642866.04,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-03-19,5119.94,5185.09,5020.44,5157.82,148680622080.0,1545937.02,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-03-20,5217.49,5225.03,5129.07,5219.28,131519029248.0,1275132.89,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-03-23,5079.36,5129.14,4981.67,4998.91,133727698944.0,1386847.45,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-03-24,5089.15,5118.04,4963.29,5096.04,137371426816.0,1407877.05,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-03-25,5200.78,5229.22,5160.39,5217.42,142310080512.0,1468810.7,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-03-26,5180.47,5227.47,5157.15,5166.11,126982004736.0,1256524.5,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-03-27,5222.85,5227.79,5134.49,5137.34,118480789504.0,1170450.73,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-03-30,5073.7,5074.63,4974.32,5027.49,124559163392.0,1239813.16,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-03-31,5073.52,5090.57,5030.57,5041.45,106538442752.0,1116056.12,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-04-01,5029.58,5108.17,5007.71,5019.22,110651113472.0,1121541.11,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-04-02,4998.63,5147.2,4998.11,5147.2,117822169088.0,1133510.78,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-04-03,5143.52,5161.57,5085.09,5107.04,112751173632.0,1094789.78,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-04-07,5202.55,5273.09,5197.58,5267.07,146826559488.0,1451094.52,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-04-08,5243.16,5291.42,5232.62,5271.8,136499535872.0,1377862.54,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-04-09,5301.27,5336.12,5289.38,5322.46,128352886784.0,1250984.62,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-04-10,5321.79,5321.79,5197.98,5208.51,126468210688.0,1238163.88,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-04-13,5176.44,5198.37,5140.85,5169.18,101355716608.0,981809.93,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-04-14,5197.17,5288.59,5189.82,5288.59,118917316608.0,1101882.44,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-04-15,5291.97,5320.58,5264.01,5268.75,128025722880.0,1224774.0,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-04-16,5245.93,5328.12,5238.43,5316.97,122069164032.0,1207421.93,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-04-17,5354.98,5377.15,5309.58,5318.45,156745777152.0,1369698.33,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-04-20,5329.87,5381.79,5311.2,5381.79,130825822208.0,1206421.82,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-04-21,5358.6,5358.6,5287.66,5343.88,139768430592.0,1307444.26,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-04-22,5304.73,5388.21,5296.26,5387.62,127945768960.0,1235970.06,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-04-23,5402.65,5407.49,5354.94,5357.79,145324605440.0,1446183.02,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-04-24,5350.54,5354.76,5258.57,5273.55,127211200512.0,1313833.67,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-04-27,5278.98,5314.41,5249.31,5265.72,110738399232.0,1171324.27,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-04-28,5268.13,5273.26,5102.06,5227.85,133971238912.0,1408249.1,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-04-29,5203.71,5269.74,5201.47,5226.81,103339319296.0,1059268.49,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-04-30,5261.05,5368.89,5261.05,5353.86,142523793408.0,1330366.86,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-05-06,5320.94,5451.46,5318.44,5451.32,159945703424.0,1416790.5,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-05-07,5454.25,5473.77,5425.8,5445.75,147975356416.0,1401463.54,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-05-08,5474.87,5527.09,5467.65,5507.7,146384764928.0,1363186.22,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-05-11,5529.11,5547.94,5466.62,5496.19,142054916096.0,1298519.85,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-05-12,5494.07,5519.29,5441.7,5512.46,127585353728.0,1159436.77,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-05-13,5495.9,5546.55,5483.99,5536.28,120477114368.0,1078958.22,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-05-14,5513.08,5528.09,5485.02,5487.11,129595785216.0,1191977.01,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-05-15,5510.15,5543.93,5486.26,5507.93,132317036544.0,1126515.11,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-05-18,5522.72,5528.78,5454.96,5478.82,158389043200.0,1336546.64,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-05-19,5515.03,5548.22,5504.23,5547.88,133182701568.0,1120088.6,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-05-20,5545.04,5547.17,5473.79,5489.7,141354549248.0,1234912.64,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-05-21,5508.2,5511.23,5415.6,5426.17,128883851264.0,1145591.08,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-05-22,5421.73,5421.89,5307.3,5328.23,115705495552.0,1064157.11,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-05-25,5323.97,5344.28,5293.23,5316.6,91375353856.0,843856.81,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-05-26,5341.11,5421.9,5341.08,5420.21,99351011328.0,909690.08,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-05-27,5426.56,5426.56,5358.47,5369.5,113109426176.0,1039603.71,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-05-28,5367.27,5390.14,5290.29,5361.17,107583815680.0,1025242.51,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-05-29,5349.57,5416.66,5336.07,5406.34,110023221248.0,1050032.5,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-06-01,5446.29,5576.65,5446.29,5569.48,147879968768.0,1416975.82,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-06-02,5595.36,5596.44,5544.19,5566.44,149203304448.0,1390291.03,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-06-03,5583.7,5618.29,5567.07,5572.31,146218270720.0,1383455.19,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-06-04,5589.35,5597.26,5549.36,5576.75,123809988608.0,1207784.65,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-06-05,5585.16,5592.35,5542.87,5585.42,115167436800.0,1122538.97,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-06-08,5618.38,5627.19,5567.21,5575.3,128061194240.0,1194461.9,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-06-09,5582.14,5616.04,5560.14,5610.38,119378870272.0,1148709.29,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-06-10,5611.66,5616.61,5581.92,5615.24,114115002368.0,1083680.97,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-06-11,5618.64,5673.31,5567.54,5589.1,144595255296.0,1275154.54,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-06-12,5483.78,5620.21,5479.27,5591.49,142138376192.0,1295454.65,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-06-15,5605.88,5661.97,5590.64,5590.64,152567152640.0,1453597.76,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-06-16,5633.26,5695.3,5624.86,5695.3,142087503872.0,1339517.03,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-06-17,5708.69,5735.42,5685.62,5735.42,153683181568.0,1468375.18,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-06-18,5738.03,5744.45,5705.3,5734.4,160763117568.0,1581543.66,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-06-19,5733.43,5796.36,5727.62,5787.15,147827146752.0,1417680.98,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-06-22,5793.79,5815.39,5770.81,5784.03,157370400768.0,1453923.49,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-06-23,5783.12,5809.28,5755.4,5804.34,140277415936.0,1257481.27,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2020-06-24,5808.54,5824.31,5773.29,5789.09,128536772608.0,1102414.36,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
