stock_code,trade_date,industry,value_factor,momentum_factor,quality_factor,volatility_factor,turn_factor,ps_ttm,future_return
600009.SH,2026-03-12,G56航空运输业,0.5753581028832345,0.0,0.03237934186332557,0.0003403675970047315,0.3013,5.668825,-0.021523744448240456
600010.SH,2026-03-12,C31黑色金属冶炼和压延加工业,0.38980200007406235,0.0,0.007587094822107475,0.048387096774193505,2.6277,2.014985,-0.1149825783972126
600015.SH,2026-03-12,J66货币金融服务,2.754069826686386,0.0,0.2427680608512711,0.029239766081871288,0.4135,1.218977,0.0027932960893854997
600021.SH,2026-03-12,D44电力、热力生产和供应业,0.34276814066107636,0.0,0.042776898284749044,0.00636653024101852,2.9938,1.456545,-0.08490566037735847
600026.SH,2026-03-12,G55水上运输业,0.3046953244807154,0.0,0.026895646157006185,0.10048038430744599,3.423,5.386978,0.06105834464043425
600027.SH,2026-03-12,D44电力、热力生产和供应业,0.7749306824504548,0.0,0.10480977288246265,0.042389210019267765,2.1099,0.611854,-0.016917293233082664
600029.SH,2026-03-12,G56航空运输业,0.3233812746072938,0.0,100000000.0,0.03658536585365846,0.7567,0.646197,-0.08267090620031803
600039.SH,2026-03-12,E48土木工程建筑业,0.579552573821958,0.0,0.09014524111102568,0.054597701149425304,0.1628,0.789986,-0.02010050251256279
600048.SH,2026-03-12,K70房地产业,2.5214639619763237,0.0,0.01340833059579917,0.027397260273972712,0.9167,0.248137,-0.04643962848297212
600066.SH,2026-03-12,C36汽车制造业,0.19383522571433612,0.0,0.07190946598232825,0.005791505791505891,0.6175,1.751711,-0.00522022838499181
600085.SH,2026-03-12,C27医药制造业,0.3313148528117201,0.0,0.03282656987818191,0.011776581426648836,0.3084,2.280288,-0.008347245409014992
600115.SH,2026-03-12,G56航空运输业,0.1581500742989049,0.0,100000000.0,0.07858546168958735,1.2637,0.761988,-0.07872340425531921
600009.SH,2026-03-13,G56航空运输业,0.5773235396168073,0.0,0.03248996425616582,0.014146177164028328,0.3792,5.649524,-0.0687308608370194
600010.SH,2026-03-13,C31黑色金属冶炼和压延加工业,0.40066751207511714,0.0,0.007798581785789913,0.06209150326797386,4.606,1.960341,-0.12411347517730487
600015.SH,2026-03-13,J66货币金融服务,2.707913606724291,0.0,0.23869931786895932,0.0437317784256559,0.7069,1.239756,-0.029370629370629397
600021.SH,2026-03-13,D44电力、热力生产和供应业,0.35327749664739655,0.0,0.044088454666597596,0.025287356321839094,1.9578,1.413215,-0.10407461953853714
600026.SH,2026-03-13,G55水上运输业,0.3096564825810487,0.0,0.027333567818900464,0.12400950871632321,2.47,5.300671,-0.010517458981909922
600027.SH,2026-03-13,D44电力、热力生产和供应业,0.78804069442146,0.0,0.10658286695335327,0.017208413001912115,1.8506,0.601676,-0.030303030303030276
600029.SH,2026-03-13,G56航空运输业,0.3249236591862742,0.0,100000000.0,0.05128205128205121,0.8844,0.64313,-0.11507293354943271
600039.SH,2026-03-13,E48土木工程建筑业,0.5748930411496941,0.0,0.08942045974098649,0.05954631379962205,0.229,0.796389,-0.0686567164179106
600048.SH,2026-03-13,K70房地产业,2.4941387738813785,0.0,0.0132630390495303,0.01071975497702915,1.7179,0.250855,-0.08359133126934981
600066.SH,2026-03-13,C36汽车制造业,0.19769296266430017,0.0,0.07334061361157784,0.006568144499178974,0.6886,1.717528,0.00191387559808609
600085.SH,2026-03-13,C27医药制造业,0.3326423243448942,0.0,0.03295809552831481,0.0023317788141239415,0.2866,2.271188,-0.051061007957559634
600115.SH,2026-03-13,G56航空运输业,0.15781356252912646,0.0,100000000.0,0.08203125,1.298,0.763613,-0.13888888888888873
600009.SH,2026-03-16,G56航空运输业,0.5749664219609575,0.0,0.03235730750961335,0.008925506350841106,0.366,5.672685,-0.06408952187182082
600010.SH,2026-03-16,C31黑色金属冶炼和压延加工业,0.40777163809614686,0.0,0.007936854512488316,0.07236842105263164,4.1227,1.926189,-0.09712230215827344
600015.SH,2026-03-16,J66货币金融服务,2.711702623843459,0.0,0.23903315867977207,0.04685212298682284,0.5627,1.238024,-0.02066115702479332
600021.SH,2026-03-16,D44电力、热力生产和供应业,0.36767220111375265,0.0,0.045884891509303666,0.06602475928473173,1.9912,1.357886,-0.08166259168704149
600026.SH,2026-03-16,G55水上运输业,0.2880312917195324,0.0,0.025424702493479393,0.046214788732394485,3.6858,5.698641,0.11412575366063749
600027.SH,2026-03-16,D44电力、热力生产和供应业,0.7940106190980198,0.0,0.1073903112675955,0.01734104046242768,1.7602,0.597152,0.007648183556405286
600029.SH,2026-03-16,G56航空运输业,0.3312430790899163,0.0,100000000.0,0.02373417721518989,1.1296,0.63086,-0.08617886178861789
600039.SH,2026-03-16,E48土木工程建筑业,0.5691726961027607,0.0,0.08853070545869707,0.003996003996004083,0.2665,0.804393,-0.01926977687626774
600048.SH,2026-03-16,K70房地产业,2.4941387738813785,0.0,0.0132630390495303,0.017322834645669305,1.0491,0.250855,-0.08153846153846156
600066.SH,2026-03-16,C36汽车制造业,0.193278769448193,0.0,0.0717030250000484,0.06487771739130443,1.2329,1.756754,0.030147530468248807
600085.SH,2026-03-16,C27医药制造业,0.3303261541348081,0.0,0.032728612220111045,0.01072386058981234,0.4821,2.287113,-0.052352551358515464
