stock_code,trade_date,industry,value_factor,momentum_factor,quality_factor,volatility_factor,turn_factor,ps_ttm,future_return
600036.SH,2026-03-10,J66货币金融服务,1.1018130333463714,0.0,0.15183257361374583,0.0010209290454312736,0.2975,2.930455,0.022947475777664428
600050.SH,2026-03-10,I63电信、广播电视和卫星传输服务,1.10871505468737,0.0,0.06102707344059045,0.014314928425357865,0.5152,0.395136,0.0040322580645162365
600089.SH,2026-03-10,C38电气机械和器材制造业,0.42744029941338096,0.0,0.03304384938639885,0.07345013477088957,6.9919,1.634573,-0.10263653483992463
600104.SH,2026-03-10,C36汽车制造业,1.82976924780016,0.0,0.017706880686664334,0.0021306818181817677,0.384,0.24247,0.04128113879003559
600111.SH,2026-03-10,C32有色金属冶炼和压延加工业,0.12242229153228269,0.0,0.010969920073272046,0.0296655879180151,2.4307,4.678986,-0.09208819714656291
600118.SH,2026-03-10,C39计算机、通信和其他电子设备制造业,0.056726198353703614,0.0,0.0005132813518217872,0.028794958165815565,4.1769,17.003281,-0.13107308829742303
600000.SH,2026-03-11,J66货币金融服务,2.0901218750065316,0.0,0.14913095427704592,0.04895833333333344,0.3029,1.927926,0.029791459781529195
600011.SH,2026-03-11,D44电力、热力生产和供应业,0.5523683899455696,0.0,0.12032724196725414,0.043301759133964834,1.2629,0.516945,-0.02853437094682232
600016.SH,2026-03-11,J66货币金融服务,3.2328561637635618,0.0,0.17462124651630614,0.03385416666666674,0.8036,1.214318,-0.015113350125944613
600018.SH,2026-03-11,G55水上运输业,1.1679555055670598,0.0,0.11176744681462218,0.01980198019801982,0.2736,3.039853,0.003883495145631022
600019.SH,2026-03-11,C31黑色金属冶炼和压延加工业,1.3319605260178509,0.0,0.06155517424176951,0.008450704225352101,0.5408,0.491972,-0.045454545454545525
600028.SH,2026-03-11,B07石油和天然气开采业,1.0555649383550076,0.0,0.04579376275213187,0.12027027027027037,0.4856,0.279013,-0.05990783410138245
600030.SH,2026-03-11,J67资本市场服务,0.7245379259377333,0.0,0.07768804722003811,0.0015302218821728886,0.726,5.169267,-0.004980842911877503
600031.SH,2026-03-11,C35专用设备制造业,0.3588336041928989,0.0,0.04029096361117592,0.010904134484325256,0.7525,2.37544,-0.06966292134831464
600036.SH,2026-03-11,J66货币金融服务,1.094003330146137,0.0,0.15075629912582453,0.023316062176165664,0.3342,2.951376,0.010632911392405076
600050.SH,2026-03-11,I63电信、广播电视和卫星传输服务,1.091116998293493,0.0,0.060058389967894595,0.039175257731958846,0.7766,0.401509,-0.011904761904761862
600089.SH,2026-03-11,C38电气机械和器材制造业,0.43873215182764846,0.0,0.03391678570893171,0.00550696469063805,6.1445,1.592503,-0.06217783505154639
600104.SH,2026-03-11,C36汽车制造业,1.7990367956995823,0.0,0.017409494090025155,0.04002911208151372,0.5501,0.246612,0.007697690692792358
600111.SH,2026-03-11,C32有色金属冶炼和压延加工业,0.1261384308732387,0.0,0.011302913004824264,0.06464285714285711,2.6233,4.541139,-0.06433753340969839
600118.SH,2026-03-11,C39计算机、通信和其他电子设备制造业,0.05768890071895946,0.0,0.0005219922491062185,0.0017215407789972215,3.0391,16.719534,-0.08388829215896876
600000.SH,2026-03-12,J66货币金融服务,2.0675382029371447,0.0,0.14751951830746726,0.04089979550102263,0.2685,1.948986,0.013752455795677854
600011.SH,2026-03-12,D44电力、热力生产和供应业,0.5404517311749854,0.0,0.11773135447333231,0.053475935828877,1.3079,0.528343,-0.050761421319796884
600016.SH,2026-03-12,J66货币金融服务,3.2166442037679768,0.0,0.1737459452040038,0.028350515463917647,0.9631,1.220435,-0.03258145363408527
600018.SH,2026-03-12,G55水上运输业,1.1545051098396162,0.0,0.11048029318818287,0.023575638506876162,0.3592,3.075269,-0.009596928982725461
600019.SH,2026-03-12,C31黑色金属冶炼和压延加工业,1.3225658836194927,0.0,0.06112107418576491,0.004213483146067398,0.6761,0.495466,-0.07052186177715092
600028.SH,2026-03-12,B07石油和天然气开采业,1.0637347300879496,0.0,0.046148205423198654,0.08108108108108114,0.5182,0.27687,-0.02786377708978327
600030.SH,2026-03-12,J67资本市场服务,0.7292882147024504,0.0,0.07819737533637579,0.010682945440671499,0.7544,5.135598,-0.01234091785576552
600031.SH,2026-03-12,C35专用设备制造业,0.37117843958068714,0.0,0.041677078990234394,0.025815217391304213,1.2238,2.296436,-0.08135750813575082
600036.SH,2026-03-12,J66货币金融服务,1.094003330146137,0.0,0.15075629912582453,0.008939974457215838,0.2558,2.951376,0.0068354430379746756
600050.SH,2026-03-12,I63电信、广播电视和卫星传输服务,1.0932856952313064,0.0,0.06017778805346941,0.016161616161616266,0.4947,0.400712,-0.013916500994035852
600089.SH,2026-03-12,C38电气机械和器材制造业,0.44157752688323987,0.0,0.034136739214975155,0.059182428309945134,4.2189,1.582242,-0.08754863813229574
600104.SH,2026-03-12,C36汽车制造业,1.78529346654003,0.0,0.0172765051261032,0.018387553041018467,0.4711,0.24851,-0.008333333333333415
600111.SH,2026-03-12,C32有色金属冶炼和压延加工业,0.12782221872273392,0.0,0.01145379346718916,0.06663055254604555,2.3134,4.481319,-0.09808473592571099
600118.SH,2026-03-12,C39计算机、通信和其他电子设备制造业,0.059418483188728555,0.0,0.0005376421992110501,0.0346042934956744,2.8842,16.232854,-0.07202124128775311
600000.SH,2026-03-13,J66货币金融服务,2.0514167083788064,0.0,0.1463692735766137,0.037411526794742134,0.2993,1.964302,0.0019493177387914784
600011.SH,2026-03-13,D44电力、热力生产和供应业,0.542517062161605,0.0,0.11818127991980691,0.03153745072273306,1.6033,0.526331,-0.0394904458598726
600016.SH,2026-03-13,J66货币金融服务,3.2410183279586446,0.0,0.1750622127338503,0.020618556701030855,0.9562,1.211259,-0.03282828282828276
600018.SH,2026-03-13,G55水上运输业,1.1611906849283256,0.0,0.11112014888322028,0.00974658869395717,0.25,3.057561,-0.013513513513513375
600019.SH,2026-03-13,C31黑色金属冶炼和压延加工业,1.318845377249126,0.0,0.06094914519128615,0.0014084507042253502,0.7222,0.496863,-0.07594936708860756
600028.SH,2026-03-13,B07石油和天然气开采业,1.0855806662425664,0.0,0.04709595508854369,0.0799418604651162,0.5023,0.271299,-0.03949447077409163
600030.SH,2026-03-13,J67资本市场服务,0.7343858551409213,0.0,0.07874400167567236,0.025728339008702195,0.6623,5.099948,-0.01747572815533982
600031.SH,2026-03-13,C35专用设备制造业,0.37501401614885355,0.0,0.042107748844794964,0.03359055832955071,0.6711,2.272949,-0.0873649600751526
600036.SH,2026-03-13,J66货币金融服务,1.0868490181949395,0.0,0.14977046179026024,0.014285714285714235,0.371,2.970803,-0.00025150905432591575
600050.SH,2026-03-13,I63电信、广播电视和卫星传输服务,1.084661048845541,0.0,0.05970301451863877,0.02012072434607659,1.0294,0.403899,-0.07495069033530566
600089.SH,2026-03-13,C38电气机械和器材制造业,0.4491507457698982,0.0,0.03472219810958465,0.059261557555072786,4.0482,1.555564,-0.07618733509234821
600104.SH,2026-03-13,C36汽车制造业,1.7572283588541466,0.0,0.01700489892432621,0.03319209039548032,0.9509,0.252479,-0.02392344497607668
600111.SH,2026-03-13,C32有色金属冶炼和压延加工业,0.130010439838319,0.0,0.011649873761967916,0.06408839779005515,1.9752,4.405893,-0.09484454939000397
600118.SH,2026-03-13,C39计算机、通信和其他电子设备制造业,0.06147232110386585,0.0,0.0005562261461235254,0.06526158125601789,3.323,15.690501,-0.0654686963488611
600000.SH,2026-03-16,J66货币金融服务,2.045437345185961,0.0,0.14594253483502365,0.044670050761421276,0.1996,1.970046,-0.04178814382896012
600011.SH,2026-03-16,D44电力、热力生产和供应业,0.5574291368209816,0.0,0.12142972327623223,0.0079155672823219,1.3774,0.512251,-0.03926701570680624
600016.SH,2026-03-16,J66货币金融服务,3.265753997282893,0.0,0.17639854499424149,0.012886597938144506,0.6823,1.202083,-0.05343511450381677
600018.SH,2026-03-16,G55水上运输业,1.156724618570057,0.0,0.11069275399697698,0.0216110019646365,0.273,3.069366,-0.04807692307692313
600019.SH,2026-03-16,C31黑色金属冶炼和压延加工业,1.3629363099862344,0.0,0.06298669028247642,0.024113475177305,1.37,0.48079,-0.0915697674418604
600028.SH,2026-03-16,B07石油和天然气开采业,1.0855806662425664,0.0,0.04709595508854369,0.09571428571428575,0.3023,0.271299,-0.04581358609794628
600030.SH,2026-03-16,J67资本市场服务,0.7415855990009359,0.0,0.07951600199903229,0.014683153013910322,0.9499,5.050434,-0.047450980392156894
600031.SH,2026-03-16,C35专用设备制造业,0.3829278510318757,0.0,0.04299635214648754,0.019746121297602115,0.8478,2.225974,-0.10551558752997614
600036.SH,2026-03-16,J66货币金融服务,1.08276434067231,0.0,0.14920756607694366,0.028873420984789844,0.2962,2.982011,-0.03081934352292648
600050.SH,2026-03-16,I63电信、广播电视和卫星传输服务,1.0932856952313064,0.0,0.06017778805346941,0.012072434607645954,0.611,0.400712,-0.11133200795228637
600089.SH,2026-03-16,C38电气机械和器材制造业,0.46478660485004825,0.0,0.03593095708499906,0.10561660561660557,4.5403,1.503233,-0.03924914675767921
