stock_code,trade_date,industry,value_factor,momentum_factor,quality_factor,volatility_factor,turn_factor,ps_ttm,future_return
600098.SH,2026-03-13,D44电力、热力生产和供应业,0.9967784121718607,0.0,0.08349897442384664,0.02875816993464042,1.5213,0.548742,-0.04036458333333326
600109.SH,2026-03-13,J67资本市场服务,1.068613538051191,0.0,0.0757910731151935,0.002262443438914019,0.7257,3.833618,-0.06575963718820865
600004.SH,2026-03-16,G56航空运输业,0.8036169190291664,0.0,0.057093277340814375,0.016574585635358963,0.4039,3.032006,-0.04017372421281229
600007.SH,2026-03-16,K70房地产业,0.46479848661612755,0.0,0.05802292903691337,0.023749368367862678,0.2549,5.395142,-0.022915650901999096
600008.SH,2026-03-16,D46水的生产和供应业,0.878240708213307,0.0,0.07172950230843471,0.018867924528301883,1.3894,1.211728,-0.021739130434782705
600023.SH,2026-03-16,D44电力、热力生产和供应业,1.0215965510900435,0.0,0.0991782388662261,0.0036363636363635488,0.5727,0.912559,-0.012867647058823595
600038.SH,2026-03-16,C37铁路、船舶、航空航天和其他运输设备制造业,0.5902936829131229,0.0,0.01954623990448925,0.031513175767454604,1.1134,1.062384,-0.062145289443814034
600060.SH,2026-03-16,C39计算机、通信和其他电子设备制造业,0.7012863695877348,0.0,0.0879988722064538,0.010864644635581566,0.5316,0.479984,-0.04217926186291743
600061.SH,2026-03-16,J67资本市场服务,1.149739813880119,0.0,0.07427223790645575,0.015299026425591,0.3314,2.981732,-0.06139154160982263
600062.SH,2026-03-16,C27医药制造业,0.5981379964171534,0.0,0.08350626088190963,0.006073992269464368,0.4566,1.728661,-0.010964912280701733
600095.SH,2026-03-16,J67资本市场服务,0.42917128741086114,0.0,0.014232676015219626,0.015810276679841695,0.8729,11.660508,-0.06187624750498999
600096.SH,2026-03-16,C26化学原料和化学制品制造业,0.3265032126283607,0.0,0.07600412854426253,0.03165159447881971,6.7615,1.415283,-0.11896859841715612
600098.SH,2026-03-16,D44电力、热力生产和供应业,1.0214389828102033,0.0,0.08556470394355742,0.0039215686274509665,1.0831,0.535494,0.0
600109.SH,2026-03-16,J67资本市场服务,1.068613538051191,0.0,0.0757910731151935,0.008000000000000007,0.5895,3.833618,-0.059751972942502785
600004.SH,2026-03-17,G56航空运输业,0.8027441004329199,0.0,0.05703128764956099,0.008762322015334112,0.3642,3.035302,-0.01750547045951867
600007.SH,2026-03-17,K70房地产业,0.4591330282853494,0.0,0.05731567865231123,0.030653266331658546,0.2199,5.461715,-0.014125669751583136
600008.SH,2026-03-17,D46水的生产和供应业,0.8836951181146895,0.0,0.0721750261706645,0.018987341772152,0.9531,1.204249,0.006191950464396356
600023.SH,2026-03-17,D44电力、热力生产和供应业,1.0291083290882614,0.0,0.09990748566827119,0.003663003663003539,0.5007,0.905898,0.009157509157509125
600038.SH,2026-03-17,C37铁路、船舶、航空航天和其他运输设备制造业,0.5971614527504957,0.0,0.019773650625813304,0.05674518201284795,1.0623,1.050165,-0.048240635641316754
600060.SH,2026-03-17,C39计算机、通信和其他电子设备制造业,0.6880370989603759,0.0,0.08633632661377703,0.022461814914645162,1.6344,0.489227,-0.02152899824253085
600061.SH,2026-03-17,J67资本市场服务,1.1450333605469596,0.0,0.07396823922157009,0.012430939226519389,0.6925,2.993987,-0.05342465753424652
600062.SH,2026-03-17,C27医药制造业,0.5974822099671983,0.0,0.08341469741944121,0.0038525041276828986,0.4852,1.730559,-0.0010958904109589218
600095.SH,2026-03-17,J67资本市场服务,0.42660150470882746,0.0,0.014147450444098373,0.022439024390243922,1.003,11.730752,-0.04924623115577875
600096.SH,2026-03-17,C26化学原料和化学制品制造业,0.3391732177973684,0.0,0.07895348108266698,0.049271844660194186,5.0517,1.362414,-0.10795454545454541
600098.SH,2026-03-17,D44电力、热力生产和供应业,1.034913853770812,0.0,0.08669352374236523,0.011734028683181186,0.6993,0.528521,0.030144167758846763
600109.SH,2026-03-17,J67资本市场服务,1.062589722419687,0.0,0.07536383966101948,0.006810442678774065,0.9624,3.855351,-0.04761904761904756
600004.SH,2026-03-18,G56航空运输业,0.8088919878439712,0.0,0.057468070596306514,0.0010928961748634114,0.4242,3.012232,-0.012141280353201056
600007.SH,2026-03-18,K70房地产业,0.45868571863667595,0.0,0.05725984063326635,0.026499999999999968,0.2406,5.467041,-0.009345794392523255
600008.SH,2026-03-18,D46水的生产和供应业,0.8809594705785965,0.0,0.07195157716418112,0.0030864197530865445,1.3744,1.207988,0.009316770186335255
600023.SH,2026-03-18,D44电力、热力生产和供应业,1.0253381565240216,0.0,0.09954152170517812,0.012658227848101333,0.4897,0.909228,0.03663003663003672
600038.SH,2026-03-18,C37铁路、船舶、航空航天和其他运输设备制造业,0.5971614527504957,0.0,0.019773650625813304,0.043171327721965636,1.0929,1.050165,-0.03429235687300203
600060.SH,2026-03-18,C39计算机、通信和其他电子设备制造业,0.6880370989603759,0.0,0.08633632661377703,0.016071428571428736,0.6656,0.489227,-0.03310961968680093
600061.SH,2026-03-18,J67资本市场服务,1.149738491979999,0.0,0.07427222135736347,0.00137174211248281,0.3849,2.981733,-0.06060606060606055
600062.SH,2026-03-18,C27医药制造业,0.5971546773931571,0.0,0.08336898747030813,0.004402861860208995,0.4664,1.731508,-0.0027593818984548157
600095.SH,2026-03-18,J67资本市场服务,0.4296027205881089,0.0,0.014246980206513682,0.026418786692759433,0.5989,11.648801,-0.06402439024390238
600096.SH,2026-03-18,C26化学原料和化学制品制造业,0.34311508697624343,0.0,0.07987107530508554,0.07787568468683026,3.5708,1.346762,-0.08089826839826841
600098.SH,2026-03-18,D44电力、热力生产和供应业,1.028132797744688,0.0,0.0861254115179819,0.025542784163473886,0.6027,0.532007,0.09567496723460023
